#Brand;BrandDescription;TotalQuantitySales;TotalQuantityPurchase;Profit;MarginPercent
23866;Landhaus Mayer Gruner Veltli;2023;2125;7365.77;42
20699;Fantini Monteplciano D'Abruz;2237;2242;9594.15;54
28156;Sauvion Vouvray;1601;1703;7173.29;47
22903;Banfi Sangiovese CollePino;2906;3108;9154.74;55
23933;Sequinot-Bordet Chablis Four;227;311;348.19;5
27553;Hedges Family Estate Red Mtn;1;228;-4022.29;-99
6599;Estancia Cab Svgn Paso Roble;13730;13931;82181.94;102
4246;Bacardi Superior Rum;23747;31200;79519.84;60
6212;Taylor Red Port;93;120;77.67;20
6090;8000 Generations Shochu;12;19;-76.80;-18
8021;Glenfiddich Special Rsv 12;6976;8081;51302.55;20
4429;Capt Morgan Silver Spicd Rum;13116;13569;66460.45;28
44944;Sanford Santa Rita Pnt Nr;1133;2656;-13606.41;-34
43152;Ramey Chard Sonoma Coast;112;145;677.73;19
2149;Canadian Ltd Traveler;8203;8219;17472.51;40
8652;Grande Absente Absinthe;884;909;11140.60;31
5468;Hine Rare VSOP;512;540;7565.48;31
15929;Marcarini Barolo La Serra;16;30;-180.96;-18
24022;Fulchino Vyds 603 Red;454;508;1694.98;33
24703;Kenwood J London Cab Svgn;616;642;9526.78;96
26817;Ravenswood Vntrs Blnd Merlot;9333;9532;19008.63;36
26764;Kay Brothers Hillside Shiraz;12;30;-472.02;-40
4294;Goslings Black Seal 151;6723;6970;27103.07;33
20884;Petrolo Inarno Toscana;24;36;-3.00;-1
34647;Terrazas Alto Malbec Argn;1893;1969;6853.22;68
27334;Gilmanton Blueberry Surprise;115;264;-938.43;-34
26516;West Side Wine Co Chard;12;24;-67.32;-26
24873;Fontana Candida Pinot Grigi;14;19;12.05;11
36992;Duck Pond Willamette Pnt Nr;2640;2648;18722.72;70
46582;Grayson Cellars Pnt Nr Cntrl;1316;1556;5838.80;55
37732;Corbett Canyon Merlot;24;36;-4.32;-1
42399;Grayson Cellars Cab Svgn Pas;2741;2843;9520.08;51
3573;Stoli Elite Vodka;199;231;1655.50;10
6725;Franzia Crisp White Tap;22806;22825;119370.94;62
40771;Dom La Suffrene Bandol Rose;107;119;859.11;46
1373;Jim Beam Honey;11221;11752;49012.07;40
3941;Tres Generaciones Reposado;839;878;6138.53;24
8749;Lugny Les Charmes Macon;3398;3514;18596.82;54
6486;Vendange Chard;16;60;-48.56;-38
25940;Wine Cube Chard;8;11;12.94;11
31200;Banfi Rosso di Montalcino;2438;2519;17083.81;57
27816;Jadot Ch des Jacques Flr 14;1;18;-245.49;-92
16461;Gerard Bertrand Cab Svgn Rsv;79;107;82.39;8
15235;Common Man Pnt Grigio;540;588;1332.48;38
12307;Avinyo Cava Brut;2;12;-103.70;-74
18587;Eric Kent Chardonnay RRV;32;38;348.14;38
13338;C'est La Vie Pnt Nr/Syrh VDP;3989;4019;-5601.16;-15
3325;Pinnacle Caramel Apple Vodka;5538;5612;20338.82;49
20659;The Culprit Red;20;27;49.34;14
39747;Foxhorn Pnt Grigio/Chard Bl;100;107;279.69;49
21700;Ram Island Lavender Lemonade;562;596;1466.58;61
5739;Malibu Rum;33490;34717;13959.92;26
18646;Castello del Poggio Rosato;179;180;222.81;45
3775;Smirnoff Sorbet Pine/Coconut;120;140;16.60;16
8366;Bolla Bardolino;721;732;2446.91;57
43131;Carpano Antica Formula;2175;2205;12455.65;65
3918;Cabo Wabo Anejo Tequila;1514;1599;13541.93;26
46923;Torrontes Jelu San Juan;208;273;331.62;15
46132;Fruitier Gneiss Abord Muscdt;114;144;199.26;16
16860;Tikal Natura Malbec;479;549;2158.22;29
19662;Santa Rita 120 Svgn Bl;13603;14267;26008.95;45
28983;Edmeades Mendocino Znfdl;723;927;1568.15;17
2042;Amador Double Barrel Bourbon;749;841;5933.55;25
21010;La Jota Cab Svgn Howell Mtn;36;40;640.44;38
288;The Bitter Truth Pink Gin;378;692;-6870.30;-38
15931;Fuligni Brun Montalcino DOCG;28;60;-891.48;-30
26493;Mas la Chevaliere Rose;146;147;579.42;44
23679;A Bichot Secret de Fam PN;5;24;-226.45;-69
24253;Franzia Dark Red Blend;1026;1185;3664.14;25
22289;Pichot Dom Moriette Vouvray;2459;2563;10193.49;45
26739;Chalk Hill Chard RRV;442;456;5364.10;43
45234;Calera Selleck Vyd Pnt Nr;28;32;772.20;40
27433;Emilio Lustau Fino Sherry;228;282;647.56;21
5771;Art In The Age Snap;1153;1158;9676.43;37
25868;Comm Bargemone d'Aix Blanc;129;146;565.37;28
20724;Spritz and Giggles;508;755;-207.23;-3
41940;Lange Willamette Pnt Nr;2791;2838;23502.45;58
41143;Red Diamond Cab Svgn Wash;7233;7492;23757.23;60
275;The Bitter Truth Aromatic;119;253;-1512.33;-39
19767;Smoking Loon Moscato;63;204;-906.75;-68
17697;Pearls of Simplicity Junmai;4;12;-137.76;-50
24026;Bella Bellina FrongoLata;32;48;-6.72;-2
23271;Darkhorse Merlot;4140;4340;9816.20;42
26087;Ravage Knight Fall Dark Red;688;849;1465.61;22
23618;Ornellaia Bolgheri 12;30;57;-1702.71;-22
40098;Black Box Merlot Cal;15262;15341;121987.80;77
23212;The Dreaming Tree Pnt Nr CA;4376;4616;20974.40;57
26697;O Leflaive Ch-Mnt 14 St Marc;19;60;-1415.19;-52
27763;Warre's Port 1970;5;24;-1777.17;-69
6483;Fetzer Wh Znfdl Cal;539;579;1608.59;47
8892;R Mondavi Cab Svgn Napa;3480;4710;14446.20;18
46048;Wellington Cab Svgn Sonoma;29;32;132.59;34
15851;Sextant Wheelhouse Znfdl;96;108;-477.24;-36
7838;Piehole Pecan Pie;117;133;629.98;56
277;Smirnoff Lime Vodka;30;52;-142.50;-25
26461;Golan Heights Yarden Chard;98;190;-727.78;-25
16520;Biagio Prosecco;4;48;-124.60;-87
25071;Jadot Pommard 13;3;12;-273.63;-63
5146;Pama Pomegranate Liqueur;4226;4276;19254.82;32
23273;Apothic Crush;11932;13196;23276.16;27
4124;Blue Chair Bay Banana Cream;14500;17663;1746.54;14
13767;Catena Vista Flores Malbec;421;443;1703.44;41
38853;Salmon Creek Chard Cal;208;228;265.00;34
23851;Louis M Martini Cab Svgn;713;714;2617.03;54
1125;Jack Daniels Equity VAP;2674;3830;3425.56;5
2435;Crown Royal RSV;2587;2666;24448.97;31
25879;Firestone Santa Ynez Rsl;198;226;612.32;42
16568;Moonlight Meadery Sumptuous;948;1075;2811.52;30
41831;BV Coastal Estate Cab Svgn;60;72;58.68;22
23239;Hay Maker Svgn Bl;2294;2452;7595.82;51
15506;Mollydooker Velvet Glove Shi;9;17;-346.55;-18
18175;Seven Falls Cab Svgn;687;709;2282.26;43
20400;Ilauri Le Pinciaie 10 Red;1397;1443;6739.59;51
13525;Stags Leap The Leap Cab Svgn;319;643;-10965.33;-46
1091;Casa Noble 3 Btl Club Pack;75;301;-8806.71;-68
21111;Light Horse Chard;17;48;-236.57;-50
21155;Quinta do Crasto Douro S per;23;84;-695.31;-55
11022;Hogue Cab Svgn Columbia;216;258;714.56;45
14099;Douglass Hill Merlot;24;36;0.12;0
41133;McManis Viognier River Junct;13;36;-122.77;-44
22007;Schmitt Sohne Auslese Michls;586;631;2555.34;37
29469;Round Hill Merlot Cal;168;180;660.12;39
26592;Broadside Margarita 13 Cab S;178;336;-833.30;-19
16814;H3 Horse Heaven Hills Red Co;2151;2274;8190.09;44
22896;Sutter Home Red Blend;8;12;0.48;1
22591;Ch Manos Cadillac;1;146;-1519.93;-99
34020;Champalou Vouvray Cuvee Fon;292;310;1419.08;34
27063;A Bichot Montagny 1er Cru 14;30;48;-59.10;-6
46904;Banyan Gewurz Monterey;4;24;-166.28;-75
14688;Ferrari-Carano RSV Chard;115;126;1275.05;43
26345;A to Z Rose;47;60;114.53;17
5322;Linie Aquavit;1012;1131;5940.86;30
27551;Anne Amie Twelve Oaks Pnt Nr;35;168;-2788.03;-68
26770;Cignale Colli Toscana Cntrl;22;42;-446.62;-24
19088;Lagar de Bezana Aluvion Red;12;48;-497.56;-59
20793;Belle Ambiance Cab Svgn;42;68;-46.66;-9
879;DeKuyper White Creme de Ment;143;145;355.57;33
28579;R M Woodbridge Merlot Cal;13525;13731;34047.03;77
26835;Lagler Gr Velt Smaragd Stein;85;120;135.95;10
12650;Harbor Town Svgn Bl;1935;2466;-4798.55;-21
14724;Tozai Blossom of Peace;428;456;2098.84;40
18877;Di Padrino Sweet Vermouth;3367;3470;9031.83;51
45293;C K Mondavi Willw Pnt Grigio;13;36;-65.97;-39
5232;DeKuyper Buttershots Schnaps;7649;7736;37805.95;46
21149;Graffigna Centenario Cab Svg;4;12;-27.24;-49
34903;Smoking Loon Cab Svgn;25256;26753;70223.47;57
43541;Carlo Rossi RSV Cab Svgn Cal;38;41;87.96;41
8658;Absente 'Absinthe Refined';1688;1854;16664.00;37
14652;Cambria Katherine Vyd Chard;107;108;567.21;50
28474;Burgans Albarino Baixas Rio;7682;8039;35604.72;62
42275;Blackstone Merlot Cal;433;458;2747.47;47
20596;Aviary Cab Svgn;6;24;-177.90;-60
3754;Smirnoff Blueberry Vodka;11091;11259;31459.48;32
16888;The Seeker Chard;9;36;-207.45;-62
3594;Pinnacle Tropical Punch;11443;21089;-4909.96;-30
5447;Jagermeister Liqueur;20979;21515;45420.76;28
19721;Cutler Creek Chard;8;36;-60.76;-67
3209;Hammer & Sickle Vodka;5710;5733;33479.59;42
755;Vincent Van Gogh Raspberry;15;18;29.25;7
27492;F Coppola Cab S King Kong DC;82;168;-642.90;-26
24951;Jackhammer Pnt Nr;614;627;-818.75;-12
12543;Ramon Bilbao Crianza Rioja;6;25;-146.06;-64
19414;Rainstorm Pnt Gris;109;126;286.31;28
25355;Bench Chardonnay;2;24;-315.06;-88
14219;Lucien Boillot & Fils Volnay;1;60;-2505.01;-97
20406;Tenuta Santo Pietro Percept;726;755;4522.79;44
4385;Parrot Bay 90 Coconut Capt;6837;6853;54292.01;48
3348;Bombay Sapphire Gin;56581;57349;482920.50;38
8265;Cockburns Fine Ruby Port;6058;6126;18311.28;43
4673;Hennessy VS Cognac;8118;8132;169832.70;45
942;Glenmorangie Nectar D'Or;990;1052;14854.70;31
2748;Johnnie Walker Blue Label;964;991;68615.67;29
13424;Merriam Vyds Simoneau Chard;4;12;-40.44;-50
15054;C K Mondavi Moscato;4;12;-57.32;-57
168;Three Olives Strawberry;2631;2929;7340.14;28
24777;Mayu Svgn Bl;94;155;-121.24;-9
15744;Sandeman 30 Yr Tawny Port;14;30;-315.04;-20
23635;Tortoise Creek Rose le Charm;3916;4404;16808.44;47
21151;Flight Song Svgn Bl;2144;2154;10280.78;73
23126;Giorgio Carnevale Barbr Asti;716;859;1626.94;23
18381;Block Nine Caiden Vyd Pnt Nr;2534;2682;11306.58;50
42403;Hendry Chard Napa Unoaked;170;341;-776.54;-17
33587;Produttori del Barbaresco P;1514;1577;15556.06;48
25715;Grgich Hills Fume Bl Napa;518;584;5735.86;60
11319;Rosenblum Vntnrs Cv Cab Svgn;9;24;-55.41;-32
21561;Talley Vyds Chard;275;329;1293.31;26
18951;Caymus Conundrum Red;3529;3679;35823.18;81
19252;Camp Cab Svgn Sonoma County;73;96;188.07;19
24127;Three Thieves Chard;20;36;-25.60;-14
7363;BeatBox Fruit Punch;607;910;-951.87;-7
19944;Cielo Pnt Grigio;154;164;423.26;38
5731;Malibu Passion Fruit Rum;7232;7788;23847.92;34
5970;St George Spiced Pear Liquer;34;43;48.26;5
18743;Ca'Momi Merlot Napa Valley;14701;16616;41979.19;37
38668;Mumm Napa Cuvee M Sparkling;1820;2291;994.62;3
1695;Phillips Union Vanilla Whsky;12;16;-18.36;-6
18011;Bella Bolla Moscato;25;35;15.75;9
2326;Michter's 10 YO Bourbon;110;118;1872.08;17
21538;La Merika Cab Svgn CC;36;60;-4.56;-1
6608;Patron Roca Anejo Tequila;411;443;7989.61;29
21109;Les Lauzeraies Tavel;58;66;153.64;32
8612;Grand Marnier;5516;5583;95671.27;37
40193;Mark West Chard Sonoma Cnty;19277;21905;70032.58;66
2692;Glenmorangie 10 Yr Scotch;9337;9588;81819.35;32
19071;J Lohr Valdiguie Monterey;87;96;207.09;36
10732;A Bichot Pnt Nr Bourgogne;877;890;5023.23;58
3638;Pinnacle Whipped;14741;23765;-3128.19;-18
42115;Jewell Towne Cab Svgn NH;252;444;578.44;13
17018;Riebeek Cellars Pinotage;3;12;-49.11;-60
4313;Sauza Blue Silver Tequila;5675;6000;37944.25;33
294;Old Mexico Gold Tequila;3483;3520;5669.87;24
34388;Kesselstatt Rsl RK QbA Mosel;568;626;2142.14;34
26812;Louis Latour 14 Beaune Bl AC;12;156;-2780.40;-89
3449;Van Gogh Pomegranate Vodka;14;21;-74.55;-16
6183;Clos du Bois Svgn Bl N Cst;8691;8904;28454.13;53
35913;Stone Cellars Cab Svgn;13636;13860;46958.44;62
1249;Jim Beam Apple;4031;4777;2312.13;2
107;Mr Boston Melon Liqueur;43;50;17.97;7
22659;Iron Horse Wedding Cuvee;9;12;58.83;20
27801;Moet & Chandon Nectar Imper;1284;1334;17310.30;41
25649;De Loach Chard Cal;3675;3684;13795.59;55
41377;Torres Sangre de Toro Catal;559;583;2099.37;61
13832;Sutter Home Rsl;5;36;-109.01;-78
3737;Pinnacle Blueberry Vodka;2575;2586;9107.85;28
27826;Jadot Chass Mont Morgeot Rou;10;30;-510.00;-51
24051;Genbei San Demonslayer Sake;229;238;445.89;48
3142;Smirnoff Sourced Cran/Apple;22098;23055;5030.16;29
6448;Dubonnet Rouge;5764;5789;23264.19;67
46378;Gallo Twin Vly Pnt Nr;23;47;-37.51;-25
44704;J Lohr Riverstone Chard;633;659;2291.13;46
25555;Brotte Optimum Chat du Pape;230;359;-635.31;-6
24047;Kikkoman Plum Wine;780;784;2465.00;54
16530;Castelo do Papa Godello;36;60;-44.16;-7
16846;Uppercut Svgn Bl;8;24;-102.56;-52
15321;Blufeld Rsl;3412;3465;11290.53;54
44912;Broadbent Madeira Rainwater;511;534;2262.97;39
6919;Paul Masson Rose;120;135;307.65;49
2580;Barr Hill Gin;4946;5272;19368.62;13
2862;Pinch 15-Yr by Haig & Haig;1844;1919;14614.64;28
21416;Round Hill Comm Man Wh Znfdl;168;180;277.32;38
13548;Lucky Duck Shiraz;15;24;-4.59;-7
45823;Masciarelli Trebbiano Abruzo;1206;1232;4661.82;57
19870;Yellow Tail Sangria;10180;10405;37527.11;61
3390;Cold River Blueberry Vodka;3169;3249;27428.36;37
3842;Barton Vodka;13913;14015;19030.42;31
25723;Prophecy Pnt Nr;2181;2738;4249.47;29
42439;Crane Lake Chard Cal;105;126;167.79;22
286;The Bitter Truth Elderflower;49;163;-2510.45;-59
25513;Elvio Cogno Dolcetto D'Alba;110;124;488.94;29
2845;Old Camp Spicy Pecan Peach W;442;811;-2996.91;-25
23161;Loft Cab Svgn;1223;1265;6994.92;40
3524;Pravda Polish Vodka;3130;3201;16106.50;34
23170;Marchesi di Barolo Sarmsa 07;15;32;-537.27;-32
5855;Kahlua Salted Caramel;1311;1345;5259.44;27
5463;Aguardiente Cristal Liqueur;109;124;240.39;20
27243;Stars Like Ours Rose;1168;2485;-4558.73;-28
2265;Monadnock Moonshine;222;267;703.29;12
26339;Ch Castel Maures 15 Rose Cuv;703;733;2961.45;48
2847;The Quiet Man Irish Whiskey;1639;2027;-8097.51;-14
2816;Auchentoshan 12 Yr Sngle Mlt;753;797;7514.30;27
1068;Capt Morgan Jack O Blast;4313;4318;15253.95;31
203;Jose Cuervo Especial Silver;2;3;-5.36;-11
3880;360 Double Chocolate Vodka;2038;2777;-5562.90;-17
13779;Banfi Centine Rose Toscana;1402;1635;3527.83;33
23616;.nparalleled Svgn Blanc;137;143;328.15;43
13796;Peter Paul Pnt Nr Mill Sta;15;36;-298.47;-36
34893;Banfi Rosa Regale;18;48;-90.58;-33
2622;Dewars Scratch Cask Scotch;1479;1633;7979.76;26
15889;R M Woodbridge Malbec;4547;4656;18099.33;65
38899;L Martini Cab Svgn Sonoma;22045;23903;114452.71;66
3861;Zhenka 100 Vodka Traveler;912;1809;-1943.43;-30
3636;Dr McGillicuddy's Mentholmnt;25022;25233;45869.79;36
15010;Ninety+Cellars Lot 28 Pnt Nr;12;24;-60.60;-24
2753;Johnnie Walker Black Label;27322;31596;324491.30;23
12257;Rex Goliath Merlot;3;12;-73.71;-65
2717;Big Peat Scotch;275;325;2370.75;17
26428;Latour Macon Village Chamery;2094;2103;10391.64;54
24430;Eden Ice Sprklng Cider Semi;31;38;79.37;36
22581;Fox Brook Pnt Grigio;22;36;-12.90;-8
16314;Line 39 Chard;4290;4608;16525.26;68
43097;Merriam Jones Vyd Cab Franc;118;137;1002.66;31
3733;Patron Silver Tequila;2047;2095;54163.33;31
2414;Brooklyn Gin;867;1150;-1351.67;-4
14053;Seven Daughters Red;8;24;-84.40;-49
3417;Six Saints Caribbean Rum;710;735;-112.15;-1
24005;Wild Thing Chard;2;12;-66.62;-69
26331;Cristom Estate Pnt Gr Eola A;103;120;466.77;31
19315;Rombauer Cab Svgn Diamond;67;70;1832.13;58
14004;Layer Cake Virgin Chard;3832;3929;15587.58;45
10589;Vendange Wh Znfdl;12;24;-15.96;-25
23067;Perrier Jouet Grand Brut;1078;1231;5829.11;34
15908;Mommy's Time Out Moscato;36;47;40.23;14
6873;Guigal Cotes du Rhone Red;6210;6245;33571.90;58
4181;Calypso Spiced Rum;16430;16514;34374.52;22
675;Mount Gay 1703 Old Cask Slct;104;121;1202.63;13
7750;Cynar Liqueur;33;48;-142.41;-13
25151;Fred's Red Mendocino County;18;36;-73.26;-27
4616;Penny Blue XO Mauritian Rum;42;216;-9217.86;-79
5710;Signatory Laphroaig 97 Cask;7;48;-7625.51;-80
24573;Oko Malbec Mendoza Organic;10;24;-53.62;-31
21698;Terra de Touros Red;61;72;111.55;30
700;Hiram Walker Cr de Cacao Br;181;190;297.79;25
3388;Seagrams Extra Dry Gin;8165;8387;22446.73;38
8484;1800 Coconut Tequila;5062;7414;-1891.26;-12
3571;Absolut Vanilia;11295;11985;5054.12;29
15233;Flowers Chard Sonoma Cst;843;986;10440.51;36
27774;Jadot Marsannay Clos Roy 14;3;60;-1220.43;-92
4113;Capt Morgan White;41188;41998;9795.61;32
27328;Canoe Ridge Chard Colum Vly;65;216;-1006.97;-56
17134;Ch Ste Michelle Indn Wls Red;1303;1330;8318.97;64
3651;Belvedere Vodka;5392;5474;5475.26;34
27696;Volpaia Chianti Classico RSV;30;168;-2466.78;-74
26735;It's a Headsnapper Prosecco;14;24;-15.10;-12
818;Gordons London Dry Gin;828;1393;3427.77;33
14684;Cherry Pie Stanly Pnt Nr;398;467;5212.82;38
3085;Absolut Mini Bar 5/50mls;17072;18419;36625.60;42
19862;Rex Goliath American Chard;8;24;-42.16;-51
17294;Defesa Tinto Red Alentejo;412;416;1865.80;54
17866;James Mitchell Cab Svgn;958;1071;2299.52;24
759;Bunnahabhain 12 Yr Single;1151;1239;19059.49;42
4652;Hennessy XO Cognac;1312;1419;50621.19;30
5476;Signatory Bowmore Islay 02;25;62;-2161.65;-45
44220;Vinedo de Los Vientos Alcyo;52;53;652.57;57
12078;F Coppola Votre Sante Pnt Nr;1021;1049;4194.27;53
5268;Mr Boston Rock & Rye;2436;2551;5165.08;31
23466;R Merlo Blackbird Red;6;48;-424.46;-82
513;Ocean Vodka;2692;2814;15928.94;25
29204;La Terre Merlot;18;25;10.32;12
21374;10 Span Chard CC;444;468;924.72;39
41213;A to Z Pnt Nr Ore;13480;15385;38495.83;21
14808;Ninety+Cellars Lot 21 Fusion;7;24;-95.39;-55
38731;Hogue Lt Harvest Clmb Wh Rsl;447;463;1544.61;49
1076;Capt Morgan Jack O Blast;16830;17380;3927.11;30
6572;Ch Greysac;4460;4700;27036.24;49
25576;Simmonet-Febvre Cremant de B;1288;2387;-3798.06;-17
15550;Talbott Pnt Nr Santa Lucia;723;736;7098.57;50
6431;Boones Sangria;131;132;119.77;44
27326;Canoe Ridge Red Columbia Vly;59;216;-1055.15;-60
29835;Casal Garcia Vinho Verde Wh;14249;14285;37948.81;55
38546;Mark West Pnt Nr Sonoma;70076;70531;318632.76;89
5714;Jose Cuervo Lime Margarita;7278;7288;20670.90;40
22516;J Lohr Cypress Brl Frm Chard;55;84;-5.35;-1
21334;Ilauri Prosecco Extra Dry;10;24;-71.94;-35
31618;Chartron La Fleur Brdx Whit;3123;3276;11103.45;52
3489;Tanqueray;89935;91835;736751.64;39
4187;Kraken Black Spiced Rum;9629;9933;62986.58;49
25519;R.Mondavi PS Bourbon Barrel;2375;2376;6139.17;27
36161;Ch Ste Michelle Pnt Gris Was;5548;5577;21308.84;65
33147;Jura Bl de Bl Brut D'Argent;5;24;-171.53;-70
25191;Cousino Macul Cab Svgn;36;84;-170.08;-28
24819;Brancaia Blu Rosso Toscana;22;54;-962.74;-37
21317;Bartenura Moscato;4564;4618;20764.42;48
25736;Moulin de Gassac Guilhem Red;713;830;1156.77;25
1394;Makers Mark;8381;8682;32053.43;29
26024;Ch le Pape Pessac Leo Rouge;53;204;-2986.49;-61
26680;S A Prum Luminance Rsl Mosel;994;1198;1424.94;22
6553;Harveys Bristol Cream Sherry;4928;5065;29565.62;75
3857;Grey Goose Vodka;32622;33388;421910.79;33
38542;Avalon Cab Svgn Cal;2266;2283;7655.40;47
24705;Kenwood Merlot Sonoma;237;366;459.19;16
25302;Barrique Chard;61;84;103.99;11
17163;Menage a Trois Cab Svgn;3459;3533;14035.44;56
22047;Woodwork Pnt Nr;1065;1067;4104.52;59
2056;Loch Lomond Original Scotch;34;227;-4251.38;-80
19657;Manifesto! Cab Svgn;52;72;154.92;30
18875;Di Padrino Dry Vermouth;2305;2338;6376.25;53
20343;Milbrandt Traditions Cab Svg;371;394;1607.77;43
31347;Florio Sweet Marsala Italy;1161;1277;3705.46;41
21859;Tiefenbrunner Pnt Grigio;3319;3410;14941.91;52
24615;Pieropan Soave La Rocca;14;60;-1039.74;-65
4702;Metaxa Amphora;2154;2177;15603.64;43
26491;Ch Paradis Rose Cotes D Prov;671;721;2385.91;38
15323;Vinum Cellars Cab Svgn Napa;8;24;-311.76;-52
2957;Glenfarclas 12-Yr Scotch;2004;2060;19810.56;37
15136;Mionetto Moscato Dolce Spklg;6;15;-68.31;-42
12951;Purple Cowboy Red;1100;1143;4798.90;63
6593;Souverain Chard N Cst;3040;3102;9838.02;40
25963;Macrostie Carneros Chard;1264;1320;9482.16;62
2759;Johnnie Walker Red Label;4244;4543;13307.54;29
25021;Mark West Black Pnt Nr;8141;8166;30714.11;52
3226;Ciroc Mango Vodka;4736;7869;18790.22;28
20987;Pizzolato Cab Svgn;7;14;-32.83;-27
13887;Nicolis Amarone Valpo Clsc;106;175;289.94;5
904;Malibu Rum;4334;4349;23650.88;45
36155;De Villaine Bouzeron Aligot;25;36;16.91;2
822;Tanqueray;9900;9976;67780.76;34
40786;Morgan Winery Cd Crows Monte;1181;1195;5992.19;51
24930;L'Ecole No 41 Cab 12 Walla W;69;90;421.11;17
17927;La Crema Pnt Nr Anderson Vly;4;12;-153.96;-51
19948;Josh Cellars Pnt Nr;10040;10476;60385.12;57
6814;Il Tramonto Amaretto;403;780;-5593.23;-46
17266;The Divining Rod Chard;17;24;23.11;11
20030;Trivento Rsv Cab Malbec;1210;1259;6000.19;92
11176;Sutter Home Sweet Red;38;48;33.22;17
3346;Nautical Gin;1168;1723;-10311.79;-23
2366;Templeton Rye Whiskey;2978;3040;30778.82;40
26102;Finca El Origen Rsva Malbec;48;60;89.52;17
25212;Mionetto Prosecco Extra Dry;3187;3684;-508.31;-1
41974;Beringer Classic Wh Znfdl;1680;1684;4047.32;53
42952;Asamai Shuzo Heavens Door;4;6;1.58;1
2347;GlenDronach Peated Scotch;205;438;-9159.43;-41
22207;Star Insolia Chard;23;36;-18.51;-5
23044;Phantom Bay Svgn Bl;48;60;78.72;22
17161;Seaglass Pnt Grigio;2501;2865;-701.51;-3
3041;Zhenka Pink Lemonade Vodka;15317;15351;50813.50;57
839;Bols Ginger Brandy;7;12;-17.77;-19
26268;Tasca Grillo Cavallo DOC;298;478;-167.94;-3
4528;Remy Martin XO Cognac;851;1013;20817.31;19
24024;Fulchino Vyds Barbera Red;382;441;1598.89;26
2040;Malfy Gin Con Limone;758;1037;-4200.83;-17
27778;Jadot Savigny les Beaune 14;4;60;-1388.04;-90
1897;Old Ezra 7Yr Bourbon;370;1543;-18898.02;-67
21353;Smoking Loon Malbec Carancho;2628;2634;9476.66;78
8793;Fabrizia's Margarita RTD;4916;6431;-2508.33;-3
3632;Ashuelot Vodka;452;554;922.16;8
25988;Infamous Goose Svgn Bl;1878;2253;702.66;3
5087;Dr McGillicuddy's Peach;2277;3061;3438.88;12
7792;Herradura Reposado Lot 599;83;84;799.05;26
5798;1800 Raspberry Margarita RTD;2052;2376;-1763.64;-5
25811;La Croix Belle No 7 Rose 15;275;288;1475.45;46
26205;Memoires 15 Rose;12;36;-179.76;-50
2570;Johnnie Walker Gold Rsv;2119;2715;16908.71;11
24596;Pitagora Red Blend;5;36;-416.01;-78
3798;Ciroc Apple Vodka;25069;30830;136708.63;22
24139;Nobilo Icon Pnt Nr Marlboro;645;892;-611.25;-6
4206;Kirk and Sweeney 23 Yr Rum;226;288;-1058.66;-9
38441;Toasted Head Cab Svgn;4966;5065;21543.84;63
27111;Masi Amarone Costasera Valp;395;426;6545.29;38
35999;Fanal Madeira Full Rich;692;776;2439.64;37
40483;Drylands Svgn Bl Marlboro;1026;1042;5187.34;49
1348;Knob Creek Bourbon;10319;10660;54196.41;43
23862;Concannon Founder Petit Srah;31;72;-246.71;-36
967;Chopin Vodka;8;12;-41.68;-14
17216;Gerard Metz Pnt Gris;399;454;1911.97;36
45503;Rebel The Show Cab Svgn;8118;8229;25141.62;45
20459;Hardys Nottage Hill Chard;3256;3346;6631.72;41
27273;Albatros Malbec Cahors;320;558;-2148.84;-40
35896;Catena Alta Historic Rows CS;129;166;379.73;7
12690;Gramona Imperial Cava Gr Rsv;27;30;202.83;35
6349;Glen Ellen Chard RSV;54842;55151;127996.45;50
370;Finlandia Vodka;234;240;787.26;32
21113;Wicked Soft Chard;25;60;-142.05;-36
39648;Ch Ste Michelle Indn W Chard;3046;3120;18310.94;65
25105;EnRoute Chard Brumaire RRV;143;144;2353.49;54
27408;Hourglass Blueline Est Cab S;11;60;-3511.91;-73
39774;Merriam Cab Svgn Dry Creek;518;586;3771.36;36
35578;Alamos Ridge Cab Svgn Mendza;5796;5915;23620.09;87
34333;Snoqualmie Cabernet/Merlot;6;24;-79.86;-52
